Name,Symbol,Price,1h,24h,7d,24h Volume,Market Cap,Volume to Market Cap Ratio,Price Category
Landshare,LAND,1.14,0.1,2.5,5.9,172625.0,4382730,0.03938755068188093,$1-$100
Tardi,TARDI,0.004357,0.5,21.0,55.8,45820.22,4383394,0.010453137454675533,< $1
Omax,OMAX,0.0004859,0.8,3.7,11.7,676678.0,4374096,0.1547012228355299,< $1
SocialGood,SG,0.1909,0.1,1.9,0.6,991246.0,4362546,0.22721731759390043,< $1
IRISnet,IRIS,0.002672,0.2,0.6,2.7,90190.7,4357904,0.020695889583616345,< $1
Oxen,OXEN,0.06192,0.0,21.9,19.4,147.56,4358850,3.385296580520091e-05,< $1
Energi,NRG,0.05112,2.4,1.8,4.8,269363.0,4355445,0.06184511571148298,< $1
Meeds DAO,MEED,0.2215,0.1,19.8,40.3,11045.41,4352326,0.0025378177094270973,< $1
BoxBet,BXBT,0.05533,0.2,0.6,0.1,541.52,4347980,0.00012454519110023505,< $1
Metaverse Index,MVI,31.11,1.5,2.5,6.7,13655.22,4327376,0.0031555427584753436,$1-$100
ACTUAL,ACTUAL,0.004325,1.5,8.4,14.9,38615.3,4324539,0.008929344838837158,< $1
DOOM,DOOM,0.081374,0.3,1.8,8.2,5554.27,4316803,0.0012866628382161521,< $1
Stryke,SYK,0.1163,0.0,0.0,9.8,133777.0,4315569,0.0309986933356876,< $1
MarsDAO,MDAO,0.05489,0.1,5.3,2.5,99731.95,4309232,0.0231437875704998,< $1
Octavia,VIA,0.06792,2.3,8.1,13.9,189130.0,4309784,0.04388386981806977,< $1
TOP AI Network,TOP,0.0002899,5.0,20.3,58.0,769820.0,4300683,0.17899947519963688,< $1
SuiPad,SUIP,0.06227,0.3,2.3,13.5,110833.0,4299185,0.025780002488843816,< $1
Nexus,NXS,0.05384,0.4,2.3,1.1,4704.61,4296796,0.0010949111849852774,< $1
GensoKishi Metaverse,MV,0.01075,0.2,1.8,20.4,683056.0,4295315,0.15902349420240425,< $1
Cloudland,CLO,0.054285,0.1,30.0,7.4,287485.0,4285387,0.06708495638783615,< $1
Minto,BTCMT,0.664,0.3,3.0,0.4,178475.0,4283488,0.041665810666447534,< $1
TypeAI,TYPE,0.4509,1.7,6.9,22.2,42318.83,4283277,0.009880012429735458,< $1
BitKan,KAN,0.0007835,0.2,0.4,0.1,232000.0,4277039,0.05424313409346981,< $1
Film.io,FAN,0.002395,0.1,0.9,21.1,279125.0,4263035,0.06547565290925361,< $1
Beets,BEETS,0.03257,0.7,1.3,29.7,17728.13,4263814,0.004157810354766883,< $1
Skeb,SKEB,0.0005025,0.0,8.5,2.8,8582.92,4262227,0.0020137172421834876,< $1
Loan Protocol,LOAN,0.0001594,0.5,12.6,77.2,479068.0,4261607,0.11241487072834262,< $1
Orange,ORNJ,0.05014,2.4,2.2,23.4,1447248.0,4261764,0.33958895893812985,< $1
GET Protocol,GET,0.8246,,1.0,19.6,4.66,4260808,1.0936892720817273e-06,< $1
StarryNift,SNIFT,0.02961,0.2,6.5,26.3,2377155.0,4260375,0.557968488689376,< $1
Napoli Fan Token,NAP,1.08,0.0,1.4,4.3,392038.0,4258425,0.09206173644011577,$1-$100
REV,REV,0.01218,,1.2,1.1,43.04,4263542,1.0094892931745483e-05,< $1
Unibright,UBT,0.02835,1.4,24.1,7.8,73502.49,4253050,0.017282300936974644,< $1
YieldMachine by Virtuals,YMACH,0.00425,5.1,80.3,,821213.0,4250186,0.1932181321005716,< $1
Onooks,OOKS,0.3579,5.6,0.1,0.3,1391385.0,4251222,0.32729060020859885,< $1
Roaring Kitty,$ROAR,0.004244,0.1,1.4,3.2,106503.0,4244476,0.025092143294013207,< $1
Morpho eUSD,MEUSD,1.01,0.0,0.0,0.0,0.0,4242185,0.0,$1-$100
YouSim,YOUSIM,0.004241,5.1,15.4,10.5,193816.0,4241125,0.04569919537858469,< $1
Aura Network,AURA,0.01096,0.1,1.9,17.2,925582.0,4238146,0.21839313699905571,< $1
Dayhub,DAY,0.006449,0.0,12.4,0.5,20952.32,4218103,0.004967237642134391,< $1
Amino [OLD],AMO,8.427e-05,0.3,5.7,15.8,144018.0,4213350,0.03418135213072733,< $1
Afreum,AFR,0.0007449,4.0,0.5,12.8,7762.71,4208593,0.0018444905458902773,< $1
MEMENTO•MORI (Runes),MORI,0.04169,0.9,0.7,20.0,149242.0,4207732,0.035468513679103135,< $1
Script Network,SCPT,0.00648,0.5,2.7,1.3,158356.0,4204192,0.03766621505392713,< $1
COQ AI,COQAI,0.006036,3.5,8.4,19.5,382938.0,4204184,0.09108497629980039,< $1
Dust Protocol,DUST,0.1259,0.0,1.0,4.0,14577.22,4193921,0.003475797469718671,< $1
Everyworld,EVERY,0.003935,0.9,7.7,7.2,114825.0,4188924,0.02741157395073293,< $1
Edge Matrix Computing,EMC,0.02154,1.2,2.6,32.1,35427.15,4178291,0.008478861333497355,< $1
Moonsama,SAMA,0.005597,1.7,9.3,21.2,20631.03,4172325,0.004944732253599611,< $1
Swan Chain,SWAN,0.04076,1.7,5.6,22.0,426144.0,4168693,0.10222484601288702,< $1
Harambe AI,HARAMBEAI,0.01067,0.0,10.0,31.1,65703.39,4162874,0.01578318008183769,< $1
Unmarshal,MARSH,0.06641,0.7,2.3,0.3,359581.0,4155551,0.08653028202517549,< $1
Beth,$BETH,0.004441,0.7,24.9,45.4,392919.0,4152463,0.09462311885741065,< $1
Wolf of Wall Street,$WOLF,0.004754,,,,79.53,4153253,1.9148845495326194e-05,< $1
U Coin,U,0.01656,0.1,8.4,17.7,121757.0,4140434,0.0294068206376433,< $1
FOMO 3D,FOMO3D.FUN,0.004184,2.6,4.8,2.4,389108.0,4133106,0.09414421018962495,< $1
JUST KIRA,KIRAI,0.004126,3.9,11.8,52.5,297676.0,4128224,0.07210752129729395,< $1
Silly Dragon,SILLY,0.004124,0.5,11.0,47.9,2370660.0,4123308,0.5749412850070865,< $1
HotKeySwap,HOTKEY,0.04338,0.1,3.1,28.6,55905.22,4121111,0.013565570061083044,< $1
Limocoin Swap,LMCSWAP,0.003498,1.0,0.1,7.3,20912.23,4118939,0.005077091454862527,< $1
Sabai Protocol,SABAI,0.008147,0.8,0.6,10.6,230255.0,4117515,0.05592086489059542,< $1
Unifi Protocol DAO,UNFI,0.5198,1.7,2.5,5.5,863084.0,4114155,0.2097840261244411,< $1
Injective Quants,QUNT,0.006789,0.3,0.4,20.7,47025.58,4106656,0.011451063833932037,< $1
Celer Bridged WBTC (Conflux),WBTC,105043.0,0.0,0.2,0.7,46469.15,4100129,0.011333582431186921,"> $10,000"
Singularry,SINGULARRY,0.004097,0.4,2.4,30.2,76403.18,4096533,0.018650693159313007,< $1
Okayeg,OKAYEG,0.059728,4.6,59.4,31.8,238814.0,4092490,0.058354204897263035,< $1
EverRise,RISE,5.709e-05,0.2,2.0,6.8,1871.09,4088669,0.0004576281425569054,< $1
Parrot USD,PAI,0.9759,0.0,0.1,0.1,31.51,4085014,7.713559855608818e-06,< $1
Token7007,7007,0.04927,,,,26103.39,4693942,0.005561080643944898,< $1
PowerPool Concentrated Voting Power,CVP,0.1267,0.9,0.8,0.4,659520.0,4079189,0.16167919652656448,< $1
Huralya,LYA,0.1697,0.2,0.2,466.1,109055.0,4072516,0.026778286445037908,< $1
Feenix,FEENIX,0.00508,0.9,4.6,17.2,54862.86,4063871,0.013500148011587967,< $1
wanBTC,WANBTC,105371.0,0.0,0.0,0.1,3830.03,4051779,0.0009452712006257005,"> $10,000"
Chirpley,CHRP,0.005679,1.0,3.3,10.0,166569.0,4052114,0.04110669147018075,< $1
Trabzonspor Fan Token,TRA,0.619,0.0,0.6,7.9,307823.0,4045887,0.07608294547030107,< $1
GoChain,GO,0.003145,0.1,5.0,0.2,3138.74,4044892,0.0007759762188953376,< $1
Dogami,DOGA,0.005069,4.4,18.8,42.0,741810.0,4040703,0.18358439113193917,< $1
Larp Detective Agency,$AGENCY,0.004066,6.3,8.7,13.2,238292.0,4037158,0.059024690140935775,< $1
Help,HELP,44.35,0.0,1.6,9.0,886.98,4035805,0.000219777714731014,$1-$100
NikolAI,NIKO,0.00403,1.2,3.7,11.0,113969.0,4030454,0.02827696333961385,< $1
LayerZero Bridged USDC (re.al),USDC,0.9994,0.1,0.2,0.3,164953.0,4028765,0.04094381280615772,< $1
MYSO Token,MYT,0.1123,0.0,8.0,9.4,102.23,4027727,2.5381561362028757e-05,< $1
BarnBridge,BOND,0.4109,0.7,1.3,11.0,2622781.0,4018323,0.6527053698769362,< $1
Re7 WBTC Morpho Vault,RE7WBTC,105693.0,0.1,0.2,0.6,0.0,4016338,0.0,"> $10,000"
KLAUS,KLAUS,0.003972,2.0,17.0,9.3,853564.0,4016278,0.21252612493457873,< $1
DeltaPrime,PRIME,0.9284,1.1,2.1,13.2,5095.34,4015986,0.00126876438314277,< $1
Rai Reflex Index,RAI,2.99,0.2,0.8,1.0,70150.69,4013152,0.017480197610257472,$1-$100
Vertcoin,VTC,0.05631,0.0,0.3,3.5,12543.12,4010267,0.00312775184295709,< $1
XNET Mobile,XNET,0.04266,0.9,1.4,37.1,19280.48,4009331,0.004808902033780698,< $1
Lexicon,LEXICON,0.004008,1.1,19.8,32.3,952343.0,4007534,0.23763815852841175,< $1
Dark Frontiers,DARK,0.01901,0.0,0.0,0.3,512753.0,4007071,0.1279620450947837,< $1
Satoshi Nakamoto,SATOSHI,1.91,4.7,5.6,27.7,138120.0,4006274,0.0344759245124023,$1-$100
Bitfinity Network,BTF,0.04467,0.3,13.7,43.6,1297570.0,4001687,0.3242557451394874,< $1
Reality Spiral,RSP,0.054002,0.0,11.4,24.9,156791.0,4001553,0.03918253737986227,< $1
BIAO on SOL,BIAO,0.003981,7.2,13.5,36.8,683477.0,4000278,0.17085737541240884,< $1
Areon Network,AREA,0.03366,2.5,5.1,7.2,361072.0,3996223,0.09035331611874513,< $1
Djed,DJED,0.9941,0.0,0.4,1.1,33140.45,3995234,0.008294995987719368,< $1
Media Network,MEDIA,15.98,0.2,0.8,1.7,112952.0,3995603,0.028269074780452413,$1-$100
SunContract,SNC,0.03253,0.1,0.2,8.4,164060.0,3991667,0.04110062287259934,< $1
Strike,STRIKE,0.2216,0.2,0.2,18.0,3181.56,3988925,0.0007975983504327607,< $1
Rave,KRAV,0.003981,0.1,1.1,5.7,484.36,3979003,0.000121728985879126,< $1
ETHEREUM IS GOOD,EBULL,0.0003977,2.1,11.2,18.2,113797.0,3978779,0.02860098537767491,< $1
OpenOcean,OOE,0.007858,0.6,1.2,6.0,208701.0,3975752,0.052493465387177064,< $1
Neutaro,NTMPI,0.03411,0.4,3.3,5.7,81501.13,3971101,0.020523560090765763,< $1
Neoxa,NEOX,0.0005665,0.3,0.5,8.3,14790.21,3951041,0.0037433704180746285,< $1
sBTC,SBTC,19705.55,0.2,0.2,1.3,263.33,3948335,6.669393554498288e-05,"> $10,000"
Eliza.Finance,DEFAI,0.003946,0.7,56.8,66.9,259622.0,3939755,0.06589800634811048,< $1
VNX EURO,VEUR,1.05,0.0,0.1,2.6,66384.56,3937674,0.016858825794110938,$1-$100
Stable,STABLE,3.94,0.1,8.7,10.5,3213.57,3939746,0.0008156794879669909,$1-$100
Staked FRAX,SFRAX,1.1,0.2,0.7,0.1,4487.49,4499682,0.0009972904751935803,$1-$100
COFFEE,COFE,0.0004908,0.2,1.9,2.2,1069.32,3926647,0.0002723239445766324,< $1
AI INU,AIINU,0.009024,0.4,2.8,14.6,6124.57,3925099,0.0015603606431328228,< $1
Veno USD,VUSD,0.9952,0.1,0.6,1.1,27870.03,3925179,0.007100320775179934,< $1
MOE,MOE,0.004134,2.8,7.1,40.1,86710.55,3922316,0.022106977102303842,< $1
BananaCat,BCAT,0.004151,0.3,3.5,33.0,144590.0,3920434,0.036881120814685316,< $1
Garden,SEED,0.3141,0.4,5.0,3.9,2300.77,3912965,0.0005879863479484228,< $1
Defactor,FACTR,0.03362,0.2,0.1,12.6,73680.89,3911844,0.01883533443562678,< $1
Bepro,BEPRO,0.0003911,0.1,3.7,11.1,213406.0,3910642,0.054570579459843165,< $1
Hermy The Stallion,HERMY,0.004064,0.2,1.0,12.7,1678.4,3898294,0.0004305473112084415,< $1
Chasm,CAI,0.03895,13.3,1.1,27.0,63830.49,3897229,0.016378429391755014,< $1
Chihuahua Chain,HUAHUA,3.54e-05,1.0,5.3,19.8,294110.0,3894377,0.07552170732314822,< $1
Sandy Codex,SANDY,0.004667,2.2,27.0,13.4,254153.0,3881538,0.0654773958157823,< $1
Volaris Games,VOLS,0.005494,3.0,1.7,17.5,68861.35,3878851,0.01775302789408513,< $1
Step Staked SOL,STEPSOL,296.35,0.0,0.2,11.6,699200.0,3874383,0.18046744475184823,"$100-$1,000"
PondCoin,PNDC,0.074185,0.2,3.7,22.3,92603.65,3871218,0.02392106308660478,< $1
Osmosis allSOL,SOL,254.62,0.4,0.1,5.7,945711.0,3871901,0.24424978841142891,"$100-$1,000"
YOM,YOM,0.03062,10.3,8.5,2.0,22101.35,3869774,0.005711276679206589,< $1
Meta Monopoly,MONOPOLY,0.003877,3.8,9.0,7.8,80750.82,3869004,0.020871216468114275,< $1
Colony Avalanche Index,CAI,164.85,,,,3.67,3847077,9.539710278738897e-07,"$100-$1,000"
BRN Metaverse,BRN,0.1523,0.2,2.1,1.9,404039.0,3850021,0.10494462237998183,< $1
Electronic Gulden,EFL,0.1833,0.4,0.5,1.2,132.71,3848984,3.4479228804276666e-05,< $1
Calvin in the Cabal,CALVIN,0.003847,2.0,21.6,73.8,198554.0,3846709,0.05161658966144827,< $1
EyeTech,EYE,0.003846,0.3,3.5,7.8,12876.27,3845575,0.003348334124285705,< $1
Bag,BAG,0.0006528,0.3,3.0,10.2,10685.79,3844903,0.002779209254433727,< $1
BIG JIM,BIGJIM,0.053837,0.2,2.4,13.6,364488.0,3844362,0.0948110505722406,< $1
Velar,VELAR,0.02955,0.1,1.2,17.3,192112.0,3842384,0.04999812616334026,< $1
Luffy,LUFFY,7.452e-05,0.2,7.4,14.3,183692.0,3839630,0.0478410680195748,< $1
Sugar Boy,SUGAR,0.003823,0.2,2.7,1.7,1149692.0,3834206,0.2998513903530483,< $1
meow meow meow meow,MEOW,0.003799,1.3,11.9,44.8,437704.0,3825741,0.11441025411809111,< $1
Minted,MTD,0.01644,0.3,0.3,1.8,3073.44,3825369,0.0008034362175256819,< $1
Legend of Arcadia,ARCA,0.0297,1.0,1.6,10.5,82624.57,3812904,0.02166972208059789,< $1
Nailong,NAILONG,0.003802,1.3,12.9,41.0,225673.0,3810272,0.059227530213066155,< $1
PONGO,PONGO,0.07381,2.0,23.3,51.9,438162.0,3810046,0.11500176113359262,< $1
Best Patent Token,BPT,0.001409,3.7,12.0,30.8,73385.15,3805928,0.019281801967877477,< $1
Envision Labs,VIS,0.0691,1.1,5.6,9.6,16897.19,3800325,0.00444624867610007,< $1
DUKO,DUKO,0.0003819,1.4,5.9,14.4,1851927.0,3796409,0.4878101911569591,< $1
SatoshAI,SAI,0.002007,0.4,15.7,14.1,6006.63,3795059,0.0015827500969023143,< $1
BlackCoin,BLK,0.05992,0.4,0.9,1.1,143.41,3791179,3.7827282752937806e-05,< $1
aaa cat,AAA,0.0003787,0.6,2.5,29.9,211609.0,3787754,0.05586661646981298,< $1
Jaihoz by Virtuals,JAIHOZ,0.003778,2.1,7.6,58.1,80219.85,3778319,0.02123162443404064,< $1
Paca AI,PACA,0.005012,0.5,3.5,13.0,174052.0,3777452,0.046076561661140894,< $1
Magic Square,SQR,0.02239,0.9,3.5,16.2,138788.0,3774852,0.036766474553174534,< $1
FU,FU,2.13e-05,0.3,0.3,19.6,55694.25,3774235,0.014756434085317951,< $1
zJOE,ZJOE,0.2672,0.2,0.9,3.6,206.4,3771631,5.472433544002581e-05,< $1
Storm Trade,STORM,0.02355,0.1,0.6,8.9,787894.0,3771117,0.208928548225897,< $1
Dingocoin,DINGO,3.501e-05,0.2,3.3,23.8,151699.0,3764983,0.040292081000100136,< $1
Chickencoin,CHKN,0.075457,3.1,0.9,12.8,58349.77,3765535,0.015495744960543454,< $1
Reflexer Ungovernance,FLX,4.56,0.5,0.1,22.7,60526.55,3761907,0.01608932650381841,$1-$100
Reality Metaverse,RMV,0.00498,0.2,2.3,9.6,168595.0,3739040,0.045090451024862,< $1
Deep Worm,WORM,0.003655,1.4,6.2,64.5,1781791.0,3736241,0.47689402262862596,< $1
Edgevana Staked SOL,EDGESOL,299.01,0.5,0.3,5.2,2169.57,5545939,0.0003911997589587625,"$100-$1,000"
Suiswap,SSWP,0.0003735,1.1,3.0,7.7,226255.0,3734617,0.06058318697740625,< $1
Coffee AI,$COFFEE,0.03721,0.9,5.0,37.8,48955.15,3720550,0.013158041149829998,< $1
Prisma Governance Token,PRISMA,0.04086,0.1,3.0,2.0,142233.0,3720225,0.038232364977924725,< $1
Wrapped SUI (Universal),USUI,4.1,0.5,1.6,16.9,805893.0,3702451,0.21766473074187884,$1-$100
ZeroLend,ZERO,0.0001482,0.8,1.2,21.0,5553131.0,3701565,1.5002116672272403,< $1
VinuChain,VC,0.01639,0.2,1.3,11.6,190853.0,3699729,0.05158567019368175,< $1
QSTAR,Q*,0.0003839,0.2,4.7,2.7,157266.0,3684217,0.04268641070816404,< $1
Choruz AI,CHORUZ,0.003779,2.8,11.8,74.6,349013.0,3684092,0.09473514776503952,< $1
Brainlet,BRAINLET,0.003669,0.6,0.0,6.2,836613.0,3678228,0.22745001125541972,< $1
PIKA to PIKO ピカとピコ,PIKA,0.004966,0.0,0.3,2.5,13334.11,3670292,0.0036329834247520363,< $1
NMKR,$NMKR,0.001945,0.1,1.3,12.5,169844.0,3668502,0.04629791669733314,< $1
Dither,DITH,0.03667,0.2,8.2,13.0,172080.0,3667850,0.04691576809302452,< $1
MASQ,MASQ,0.1067,0.1,5.1,16.6,2586.53,3668039,0.000705153353058678,< $1
FOREST,FOREST,0.003666,2.7,13.7,15.2,374294.0,3665497,0.10211275578727796,< $1
Fuku,FUKU,0.003642,0.3,16.8,32.6,140766.0,3661711,0.03844268430796423,< $1
Origin DeFi Governance,OGV,0.01101,,,,17.62,3653083,4.823323203989617e-06,< $1
BitmapPunks,BMP,1.73,0.6,0.7,8.1,56251.5,3642454,0.015443297293527935,$1-$100
Argentine Football Association Fan Token,ARG,0.7435,0.6,1.4,0.4,817070.0,3633540,0.2248688606703105,< $1
Astrafer,ASTRAFER,0.01123,0.0,1.6,54.9,8.67,3633218,2.386314281168925e-06,< $1
Solbank,SB,26.37,4.4,18.3,50.2,137045.0,3632809,0.03772425139884866,$1-$100
SwissCheese,SWCH,0.199,3.1,0.5,11.5,2085260.0,3621947,0.5757290208829671,< $1
LandWolf,WOLF,0.0003621,0.5,9.2,10.4,1106776.0,3621918,0.30557732118728254,< $1
LOULOU,LOULOU,0.003615,0.1,4.1,11.1,600402.0,3621277,0.16579841862414832,< $1
NodelyAI,$NODE,0.003728,2.6,24.4,3.9,216134.0,3615395,0.05978157296782233,< $1
zkSwap Finance,ZF,0.007117,0.1,7.7,25.4,506657.0,3611350,0.14029573428219363,< $1
Sol Bastard,SOBA,0.003933,0.6,4.1,5.8,41174.35,3606338,0.011417218796463338,< $1
Aviator,AVI,0.0005216,0.6,1.7,31.8,65029.31,3605249,0.018037397694306272,< $1
Modern Stoic,STOIC,0.003809,0.7,18.3,51.1,503791.0,3594795,0.1401445701354319,< $1
UNFK,$UNFK,0.073983,1.1,2.8,23.0,71520.42,3585049,0.019949635276951583,< $1
Parad DAO,PRD,0.1299,0.0,1.3,20.7,340514.0,3584231,0.09500336334348986,< $1
FutureCoin,FUTURE,0.09262,,,,91.88,3571813,2.5723631108347495e-05,< $1
DogeGF,DOGEGF,0.0913,0.6,1.8,12.6,9204.75,3577689,0.002572820052273968,< $1
XAVI by Virtuals,XAVI,0.003573,1.2,26.7,46.7,62066.86,3573475,0.01736876849565199,< $1
Glo Dollar,USDGLO,1.0,0.2,0.3,0.9,25778.57,3570562,0.0072197514004798125,< $1
Clarity,CLARITY,0.004179,0.1,0.4,9.9,372.3,3559376,0.0001045969855390383,< $1
Send [OLD],SEND,0.0001215,,0.2,21.3,318.52,3547900,8.977705121339383e-05,< $1
In The MEME Time,ITMT,0.003536,8.4,76.5,55.8,1391692.0,3535676,0.39361412075088326,< $1
Juicebox,JBX,0.001893,0.1,3.7,11.6,2570.44,3536886,0.0007267522900087817,< $1
Chainpal,CPAL,0.4633,1.2,10.1,6.8,38640.14,3536181,0.010927082069611255,< $1
Arcas,ARCAS,0.0509,0.2,0.3,6.7,785.1,3534179,0.00022214494512021039,< $1
Witnet,WIT,0.002651,0.0,1.0,3.6,2217.53,3533923,0.000627498109041991,< $1
Froge,FROGE,0.085431,0.7,0.7,7.1,180622.0,3528723,0.05118622232461998,< $1
Phicoin,PHI,0.01675,4.2,2.5,9.0,489313.0,3529180,0.13864778787140355,< $1
KAPSEL,KAPSEL,0.003578,0.6,13.5,,55414.09,3527363,0.015709778097689406,< $1
Umbrella Network,UMB,0.008239,0.1,2.0,24.3,182814.0,3520998,0.0519210746498578,< $1
Warthog,WART,0.4686,1.1,3.4,15.7,67973.01,3515464,0.01933543054345031,< $1
Gamma Strategies,GAMMA,0.05403,0.4,0.4,12.8,5953.15,3515988,0.0016931656194503508,< $1
Paribus,PBX,0.0004763,2.1,1.2,10.2,185780.0,3513115,0.05288184417532588,< $1
Deq Staked AVAIL,STAVAIL,0.1135,0.2,0.5,3.1,7378.34,3507236,0.0021037477945595904,< $1
Lava,LAVA,0.009328,0.3,6.5,5.0,50814.22,3503263,0.014504825929426366,< $1
KPOP (kpop.fun),KPOP,0.005301,5.1,10.2,19.8,3324.45,3502218,0.0009492413093645227,< $1
Lynex,LYNX,0.04971,1.7,5.2,7.3,34729.83,3490296,0.00995039675718048,< $1
Baby Pepe,BABYPEPE,0.058294,0.6,3.4,6.3,44136.75,3489294,0.01264919207151934,< $1
LIQUIDIUM•TOKEN (Runes),LIQUIDIUM,0.1932,0.0,0.3,10.2,59433.83,3481366,0.01707198553671174,< $1
Witch Token,WITCH,0.08787,0.1,1.0,10.8,184288.0,3479516,0.052963688053166015,< $1
WibeGram,WIBE,1.12,0.0,0.0,0.0,355382.0,3474479,0.10228353661081273,$1-$100
Pearl,PEARL,0.3078,2.1,21.9,138.3,76294.31,3472882,0.02196858689699218,< $1
ChAtoshI,CHATOSHI,0.0035,0.6,3.2,1.2,142357.0,3472161,0.04099953890386995,< $1
GOOFY,GOOFY,0.004974,0.2,1.7,4.2,2735.0,3470550,0.0007880595294693925,< $1
Skull of Pepe Token,SKOP,0.02313,0.4,5.3,14.6,427560.0,3466993,0.12332300642083789,< $1
Wrapped Solana (Universal),USOL,253.83,0.7,0.4,6.5,1067356.0,3461680,0.30833468142635945,"$100-$1,000"
PlayZap,PZP,0.04146,0.4,5.2,17.5,92275.53,3453230,0.026721512902413102,< $1
RNT,RNT,0.00345,0.1,3.7,23.3,117451.0,3449531,0.034048396724076405,< $1
Globiance Exchange,GBEX,0.08935,0.0,7.6,2.5,4862.98,3443982,0.0014120224786308407,< $1
Darwinia Network,RING,0.002105,0.3,0.4,1.6,59991.72,3437196,0.01745368026728764,< $1
Pear Protocol,PEAR,0.02436,0.0,2.5,17.7,19360.67,3432236,0.005640832973023999,< $1
Wefi,WEFI,0.0819,0.1,0.1,1.5,103297.0,3430129,0.03011461084991264,< $1
DEFI.ssi,DEFI.SSI,0.965,0.1,1.0,0.8,1237545.0,3427808,0.36103101457257814,< $1
SERO,SERO,0.007982,0.8,1.1,9.4,161131.0,3422980,0.04707331039036162,< $1
Enjinstarter,EJS,0.0008269,1.4,5.4,24.2,66079.73,3421886,0.019310909247122785,< $1
Bazed Games,BAZED,0.04475,1.2,2.0,37.6,7712.57,3421664,0.0022540407240453767,< $1
Moxie,MOXIE,0.0009827,0.2,14.4,32.0,646440.0,3420316,0.1890000806942984,< $1
Tsuki,TSUKI,0.003606,6.8,0.5,17.1,129052.0,3420532,0.03772863402535044,< $1
Veno ETH,VETH,3309.73,0.1,0.5,1.7,32149.93,3420347,0.009399610624302154,"$1,000-$10,000"
Nile,NILE,0.758,0.7,2.6,0.5,49561.29,3414154,0.014516419001603326,< $1
Cyberdoge,CDOGE,0.003422,0.3,0.2,21.7,2862.13,3411130,0.0008390562658122089,< $1
Nekocoin,((=ↀΩↀ=)),0.002021,0.6,2.1,10.6,4857.01,3386752,0.001434120360746816,< $1
Reject Modernity,ALPHA,0.003474,4.3,160.3,87.7,4668057.0,3385403,1.378877787962024,< $1
Litecoin Cash,LCC,0.004183,33.0,33.0,33.1,268.51,3384680,7.933098549936774e-05,< $1
Chappyz,CHAPZ,0.000577,1.8,5.1,8.6,75359.11,3380357,0.022293240033523086,< $1
Solama,SOLAMA,0.004994,1.0,0.8,23.0,94651.43,3379186,0.02801012729101032,< $1
LABEL AI,LBL,0.002981,2.6,8.9,33.7,2878196.0,3378867,0.8518228151625974,< $1
HDOKI,OKI,0.003112,0.1,0.1,11.3,51884.31,3372524,0.015384415351825517,< $1
DogeBonk,DOBO,0.086177,0.1,1.2,4.6,2638.99,3366100,0.0007839903746175098,< $1
DNA,DNA,0.0107928,2.5,45.3,199.0,1652186.0,3365247,0.49095534443682737,< $1
Let's Farty,FARTY,0.003334,0.6,3.7,22.1,35754.29,3365014,0.010625302004687054,< $1
Mancium,MANC,0.3361,0.0,0.5,6.8,5.95,3361166,1.7702190251835227e-06,< $1
FALX,FALX,0.000336,0.1,6.8,20.3,156511.0,3360137,0.04657875556859735,< $1
Splintershards,SPS,0.006861,0.5,3.7,0.0,77701.14,3360081,0.023124781813295574,< $1
Maha,MAHA,0.563,0.6,0.2,9.7,218538.0,3357831,0.06508308488426011,< $1
TITAN,TITAN,0.127,0.2,1.8,7.5,14347.0,3353954,0.004277637677797609,< $1
Base Carbon Tonne,BCT,0.1847,0.1,2.0,5.1,508.54,3351649,0.00015172829851813242,< $1
ElonRWA,ELONRWA,0.0001031,1.4,6.8,46.2,206982.0,3350802,0.061770883507888556,< $1
Gotti Token,GOTTI,66.97,1.1,0.3,1.4,9892.36,3348473,0.0029542899106547974,$1-$100
Dypius,DYP,0.02435,0.3,21.3,1.1,346079.0,3347698,0.10337820197640289,< $1
ANGLE,ANGLE,0.01659,0.1,0.3,5.9,10389.85,3343053,0.003107892695688642,< $1
H,H,0.02952,0.6,10.9,4.3,402032.0,3339856,0.1203740520549389,< $1
Good Person Coin,GPCX,0.0006037,,,,71.5,3387175,2.11090362913047e-05,< $1
Kasper,KASPER,0.000116,0.1,5.0,2.7,100615.0,3328723,0.030226306003833903,< $1
Timeswap,TIME,0.009506,0.6,4.9,,790032.0,3326999,0.23746084684726385,< $1
lou,LOU,0.003319,0.1,3.8,25.0,856229.0,3319205,0.25796207224320283,< $1
GoodBoy,GOODBOY,0.003318,0.3,0.1,9.8,242.4,3318238,7.305081793409635e-05,< $1
nomnom,NOMNOM,0.003291,4.2,4.6,32.7,1434726.0,3316245,0.43263570695168785,< $1
Everest,ID,0.02838,0.2,4.8,15.3,55962.38,3311671,0.016898532493112992,< $1
ZKFair,ZKF,0.0003309,3.6,23.8,3.7,2719231.0,3312160,0.8209841915849476,< $1
Chain-key Ethereum,CKETH,3293.97,0.5,1.3,3.1,8047.63,3310949,0.002430611283955144,"$1,000-$10,000"
Gnosis xDai Bridged WBTC (Gnosis Chain),WBTC,104788.0,0.0,0.5,0.5,32144.33,3289873,0.009770690236370828,"> $10,000"
Ring AI,RING,0.03288,0.7,2.0,14.5,19374.1,3288311,0.0058918088952048635,< $1
Lillo AI,$LILLO,0.003286,0.9,10.0,,157785.0,3285616,0.04802295825196858,< $1
Core Blockchain,XCB,0.05335,,,,4962.54,3343980,0.001484022033624603,< $1
